"MEAN_MOTION","ECCENTRICITY","INCLINATION","RA_OF_ASC_NODE","ARG_OF_PERICENTER","MEAN_ANOMALY","SEMIMAJOR_AXIS","PERIOD","APOAPSIS","PERIAPSIS","OBJECT_AGE","ENCODED_SIZE","CENT_FOCUS_DIST","ENCODED_COUNTRY","ENCODED_OBJECT_TYPE"
15.09797017,0.0024906,98.9199,40.138,157.2674,202.966,6914.957,95.377,554.044,519.599,25,1,17.2223919042,53,1
14.52436356,0.0106897,98.6307,135.2793,347.6511,12.2066,7095.839,99.144,793.557,641.852,10,1,75.8523901583,53,1
12.97256698,0.0041261,90.2524,332.165,191.7583,168.2578,7650.995,111.003,1304.428,1241.291,59,1,31.5687704695,75,1
14.07400128,0.0027324,98.7933,356.0247,332.6959,27.2773,7246.419,102.316,888.084,848.484,24,1,19.8001152756,75,1
15.12990903,0.000795,97.4797,3.4557,14.1466,345.9986,6905.222,95.176,532.576,521.597,3,1,5.48965149,75,2
14.54307096,0.0005286,74.0412,0.169,82.6085,277.5678,7089.753,99.016,715.365,707.87,31,1,3.7476434358,14,1
14.14611398,0.0023476,82.528,160.971,2.5801,357.5493,7221.771,101.795,860.59,826.683,42,1,16.9538295996,14,1
13.97379944,0.0112426,99.2733,14.7008,333.4946,85.7631,7281.019,103.05,984.742,821.027,25,1,81.8575842094,53,1
14.37372563,0.0066822,98.5729,336.0141,34.1645,326.3815,7145.33,100.183,814.941,719.448,29,1,47.746524126,75,1
14.3282139,0.0030532,101.2975,64.7567,233.1841,126.6531,7160.453,100.501,804.18,760.455,25,1,21.8622950996,53,1
14.1765719,0.0320999,81.8472,27.914,98.5197,278.7039,7211.424,101.576,1064.775,601.803,30,1,231.4859892576,75,1
13.40903394,0.0337884,98.8623,40.3633,254.0612,102.3051,7484.053,107.39,1358.792,853.044,25,1,252.8741763852,53,1
14.75065115,0.0090574,73.9828,5.4991,204.8311,154.8492,7023.082,97.623,708.557,581.336,31,1,63.6108629068,14,1
14.58475347,0.011548,73.7864,152.1348,198.283,161.4169,7076.238,98.733,779.82,616.387,31,1,81.716396424,14,1
14.1508706,0.0104366,98.3866,321.0409,267.6697,217.9934,7220.153,101.761,917.372,766.664,25,1,75.3538487998,53,1
4.82508143,0.5277892,65.2796,84.1904,78.8863,333.756,14793.312,298.441,16222.927,607.427,37,1,7807.7503058304,14,1
14.43413678,0.0131072,96.7267,237.011,252.9055,105.7749,7125.379,99.763,840.638,653.85,25,1,93.3937676288,53,1
14.55816323,0.0131703,99.0401,18.2613,127.027,234.3059,7084.852,98.914,800.027,613.407,25,1,93.3096262956,53,1
12.36993272,0.1209712,65.8175,154.9495,237.1889,110.6938,7897.512,116.411,2474.748,564.005,32,1,955.3715036544,22,1
14.16362562,0.0021745,98.6208,306.3824,319.2924,40.6625,7215.818,101.669,853.373,821.992,34,1,15.690796241,53,1
14.13669802,0.0081827,98.7813,336.8889,65.5965,295.372,7224.978,101.863,905.963,787.723,25,1,59.1198274806,53,1
14.30897834,0.0060354,98.9377,81.2564,70.0298,290.7371,7166.868,100.636,831.988,745.478,24,1,43.2549151272,75,1
14.01013969,0.018713,98.9122,327.1945,300.3467,110.0987,7268.423,102.783,1026.302,754.274,25,1,136.013999599,53,1
14.09603786,0.0023002,98.8286,12.679,4.4145,355.7224,7238.865,102.156,877.381,844.079,24,1,16.650837273,75,1
1.67682967,0.4410306,22.0007,334.4691,180.8735,177.8733,29927.875,858.763,36748.848,10350.631,10,1,13199.108667975,75,1
7.32641819,0.3601314,62.626,285.6228,100.557,301.2605,11198.006,196.549,8852.625,787.118,35,1,4032.7535779884,14,1
14.87811196,0.0043182,74.0207,340.8149,142.8145,217.604,6982.913,96.786,634.932,574.624,31,1,30.1536149166,14,1
13.96467005,0.0184786,73.9918,293.9123,89.116,84.9473,7284.192,103.117,1040.659,771.455,31,1,134.6016702912,14,1
12.73325415,0.0711659,99.2016,55.8805,92.1624,276.1063,7746.56,113.09,1919.716,817.134,25,1,551.290914304,53,1
14.57980017,0.0084221,98.5892,63.3109,264.0647,95.0947,7077.841,98.767,759.316,640.096,25,1,59.6102846861,53,1
14.54749672,0.0049654,74.0224,278.2199,73.6294,100.7783,7088.315,98.986,745.376,674.983,31,1,35.196319301,14,1
13.09722534,0.003671,82.5477,257.7658,161.3606,198.8866,7602.37,109.947,1252.143,1196.326,33,1,27.90830027,14,1
14.96429989,0.0036194,86.3172,227.3914,183.8174,189.3715,6956.075,96.229,603.117,552.763,27,1,25.176817855,75,1
14.5104897,0.0034751,98.4382,281.0167,259.0891,274.0085,7100.362,99.239,746.901,697.552,25,1,24.6744679862,53,1
14.79796464,0.0054159,98.2959,250.4945,130.6152,229.9788,7008.104,97.311,667.924,592.013,23,1,37.9551904536,28,1
14.45771512,0.0219675,98.4023,20.2072,193.6949,165.8223,7117.63,99.601,895.851,583.138,25,1,156.356537025,53,1
14.17527145,0.0079386,99.0727,57.2459,129.0536,231.7737,7211.865,101.585,890.982,776.478,25,1,57.252111489,53,1
14.7102381,0.0023861,73.9922,216.9551,347.3042,66.5371,7035.939,97.891,674.592,641.015,31,1,16.7884540479,14,1
14.25153638,0.0031438,98.9398,11.6986,321.1512,164.2149,7186.113,101.042,830.57,785.386,25,1,22.5917020494,53,1
14.59391302,0.025063,98.9997,57.1466,205.668,279.7598,7073.277,98.671,872.42,517.865,25,1,177.277541451,53,1
14.68687319,0.0014469,98.0432,300.5408,55.6578,304.5994,7043.399,98.047,675.455,655.073,11,1,10.1910940131,53,1
13.25139475,0.0540962,73.9138,115.8847,102.0476,264.1751,7543.29,108.668,1573.218,757.091,31,1,408.063324498,14,1
1.0085695,0.0098777,2.9579,309.358,349.7011,302.3528,42001.483,1427.765,36038.226,35208.47,56,1,414.8780486291,75,1
4.10725798,0.5790189,64.5408,152.6654,15.8687,356.6163,16470.262,350.599,19628.721,555.534,14,1,9536.5929859518,14,1
14.28299774,0.0074087,99.4494,68.2543,156.4722,331.9896,7175.557,100.819,850.583,744.26,25,1,53.1615491459,53,1
14.33947454,0.0026734,74.0363,172.9958,257.9592,277.1161,7156.703,100.422,797.701,759.436,31,1,19.1327298002,14,1
3.01714072,0.6454217,47.3852,213.2035,179.8893,180.5331,20230.415,477.273,26909.429,795.131,16,1,13057.1488410055,14,1
14.17541646,0.0004061,98.7113,318.7786,336.1863,23.9124,7211.816,101.584,836.609,830.752,10,1,2.9287184776,75,1
13.74508548,0.0045026,100.4951,141.3489,177.4808,182.6572,7361.566,104.765,1016.577,950.285,54,1,33.1461870716,75,1
13.49025389,0.0120571,99.9028,221.6682,321.3097,37.9445,7453.983,106.744,1165.722,985.975,54,1,89.8734184293,75,1
14.45040188,0.0024744,74.1011,117.4882,112.6144,12.1997,7120.031,99.651,759.514,724.278,31,1,17.6178047064,14,1
15.34146008,0.0005405,97.3164,13.908,317.9026,42.1802,6841.595,93.863,467.158,459.762,7,1,3.6978820975,75,2
14.00958887,0.0076769,98.8425,327.9199,52.4044,122.5003,7268.614,102.787,946.279,834.678,25,1,55.8004228166,53,1
14.36343058,0.0047415,99.0941,240.4862,195.1972,164.7791,7148.744,100.255,804.504,736.713,25,1,33.895769676,53,1
14.66769588,0.0001356,97.8414,284.9498,91.3385,268.7975,7049.537,98.175,672.358,670.446,18,1,0.9559172172,36,1
12.23095304,0.0103364,102.1457,231.6707,352.1114,182.8076,7957.225,117.734,1661.339,1496.841,48,1,82.24906049,75,1
2.29261475,0.7139883,8.0885,60.8863,136.4344,305.7847,24294.863,628.104,35262.976,570.48,35,1,17346.2479321029,22,1
14.02796729,0.0074886,99.2747,296.0466,30.7432,95.0089,7262.264,102.652,938.513,829.744,25,1,54.3841901904,53,1
14.48165264,0.0047083,74.0233,11.6499,148.5479,211.8511,7109.784,99.436,765.124,698.174,31,1,33.4749960072,14,1
14.55357329,0.0299626,96.6215,254.5209,283.5022,73.2962,7086.342,98.945,920.532,495.881,25,1,212.3252308092,53,1
15.68197141,0.0002724,51.6385,0.6404,34.2615,325.8557,6742.196,91.825,365.898,362.225,26,1,1.8365741904,67,2
14.20687064,0.0125208,70.9576,172.583,217.2265,219.88,7201.167,101.359,913.197,732.868,31,1,90.1643717736,14,1
1.66706482,0.000376,55.0412,152.403,328.0587,32.0153,30044.629,863.794,23677.791,23655.198,12,1,11.296780504,14,3
12.51236996,0.0009347,73.7193,13.9117,145.3803,330.8447,7837.462,115.086,1466.653,1452.001,37,1,7.3256757314,14,1
14.18695179,0.0059713,99.1837,109.2586,239.3573,120.1706,7207.906,101.502,872.812,786.73,25,1,43.0405690978,53,1
15.21800837,0.0009909,97.4572,18.1179,132.2336,228.0471,6878.546,94.625,507.227,493.595,3,1,6.8159512314,28,2
13.95739773,0.0112755,99.3224,313.0774,314.2251,109.4306,7286.722,103.171,990.749,826.426,25,1,82.161433911,53,1
14.45874696,0.0089321,74.0272,7.9843,146.2903,330.4668,7117.291,99.594,802.729,675.584,31,1,63.5723549411,14,1
9.45828524,0.2669048,51.3519,65.5987,202.9394,142.6243,9444.817,152.247,5587.55,545.815,18,1,2520.8669924216,14,1
14.37804103,0.0008338,86.3852,331.9756,12.21,0.917,7143.9,100.153,771.722,759.808,27,1,5.95658382,75,1
13.75342993,0.0202853,102.0871,297.8023,127.4714,234.5065,7358.588,104.701,1129.724,831.182,25,1,149.2711651564,53,1
1.84380897,0.7509898,27.072,359.6737,77.9187,2.1075,28092.554,780.992,42811.641,617.198,17,1,21097.2215099492,53,1
14.23124194,0.0007804,71.0024,149.6602,112.2035,261.4541,7192.943,101.186,820.422,809.195,31,1,5.6133727172,14,1
14.27215061,0.0243428,98.3333,19.9471,141.8091,220.062,7179.192,100.896,975.819,626.295,25,1,174.7616350176,53,1
13.97815021,0.0135638,98.4375,257.7268,168.2137,317.6533,7279.508,103.018,1000.111,802.635,25,1,98.7377906104,53,1
14.81087445,0.0046176,97.7288,0.3662,148.0298,212.3732,7004.031,97.226,658.238,593.554,7,1,32.3418135456,53,1
14.27873308,0.0100765,98.4679,335.7755,49.7281,72.3048,7176.985,100.849,871.169,726.531,25,1,72.3188893525,53,1
12.992498,0.0091438,82.6027,270.4615,163.7857,196.6216,7643.168,110.833,1334.921,1195.145,33,1,69.8875995584,14,1
14.60197004,0.0016577,74.0271,330.2812,25.0715,335.1252,7070.675,98.617,704.261,680.819,31,1,11.7210579475,14,1
14.16993695,0.0071971,82.1482,333.6638,135.9751,38.1148,7213.675,101.624,887.457,783.622,37,1,51.9175403425,14,1
13.95573991,0.0075964,99.2746,341.494,164.2666,11.4121,7287.299,103.183,964.521,853.807,25,1,55.3572381236,53,1
14.97044411,0.0057741,73.7769,132.0596,190.2319,169.7695,6954.171,96.19,616.19,535.882,31,1,40.1540787711,14,1
14.9945293,0.0001744,98.2254,43.6218,129.7854,230.3521,6946.722,96.035,569.799,567.376,25,1,1.2115083168,12,1
12.65234511,0.1473186,50.0594,46.9885,327.6285,24.1902,7779.55,113.813,2547.488,255.343,12,1,1146.07241463,14,1
14.37129469,0.002047,74.0322,129.0077,243.5146,129.4933,7146.135,100.2,782.629,753.372,31,1,14.628138345,14,1
7.30785398,0.3577814,28.1693,227.2198,246.6254,72.1734,11216.962,197.048,8852.048,825.607,25,1,4013.2203681068,75,1
14.53158533,0.006301,74.0182,266.7888,126.3633,234.3367,7093.488,99.094,760.049,670.657,31,1,44.696067888,14,1
15.12090355,0.0008109,97.4693,3.0351,12.3062,347.8366,6907.963,95.232,535.43,524.226,3,1,5.6016671967,66,2
14.66357165,0.0051853,73.9571,129.093,28.6968,32.8968,7050.858,98.203,709.284,636.163,31,1,36.5608139874,14,1
14.4222055,0.0094896,74.0324,49.1494,179.4128,193.5772,7129.308,99.846,818.827,683.519,31,1,67.6542811968,14,1
14.09167929,0.0087972,98.9157,341.6123,195.6499,164.1948,7240.357,102.188,925.917,798.528,25,1,63.6948686004,53,1
13.79788759,0.0322139,97.6293,351.5699,49.3911,313.48,7342.773,104.364,1201.177,728.099,25,1,236.5393551447,53,1
14.14055667,0.0027624,82.5359,165.4127,347.5404,12.5086,7223.663,101.835,865.483,825.574,42,1,19.9546466712,14,1
13.92720758,0.0151871,98.6068,334.3371,45.7739,75.7782,7297.249,103.395,1029.938,808.29,25,1,110.8240502879,53,1
14.14536769,0.0063171,98.9131,22.9453,86.9911,273.8488,7222.025,101.8,889.513,798.268,25,1,45.6222541275,53,1
9.94410337,0.2483995,65.0465,36.4797,197.4086,152.3996,9134.64,144.809,5025.545,487.465,36,1,2269.04000868,14,1
14.37848366,0.0093905,73.8297,137.3702,24.608,335.951,7143.753,100.15,832.702,698.535,31,1,67.0834125465,14,1
14.32077305,0.0021018,65.0111,68.3215,265.939,93.9292,7162.933,100.553,799.853,769.743,37,1,15.0550525794,14,1
14.4808322,0.0152516,98.5488,61.2435,293.5014,65.0214,7110.053,99.442,840.358,623.478,25,1,108.4396843348,53,1
14.44214408,0.0040869,73.964,97.4214,238.754,187.124,7122.745,99.708,773.72,715.5,31,1,29.1099465405,14,1
14.40526614,0.008694,98.8739,104.8572,209.6731,149.9509,7134.896,99.963,818.792,694.73,24,1,62.030785824,75,1
14.24350714,0.0060359,99.3975,296.2494,176.6181,183.5415,7188.813,101.099,854.069,767.288,25,1,43.3909563867,53,1
13.99084088,0.0090835,98.4896,324.1554,250.8772,108.2542,7275.106,102.924,963.054,830.887,25,1,66.083425351,53,1
14.13942879,0.0005905,98.7584,10.8375,12.3376,347.794,7224.048,101.843,850.178,841.647,24,1,4.265800344,75,1
14.81991295,0.000607,97.9026,352.1715,157.8523,202.2953,7001.183,97.167,627.297,618.798,30,1,4.249718081,14,1
12.57535021,0.0042212,51.9625,211.5712,335.4655,24.4201,7811.272,114.51,1466.11,1400.164,26,1,32.9729413664,75,1
14.13268483,0.0047391,98.854,285.0073,136.5047,223.9878,7226.346,101.891,882.457,813.964,29,1,34.2463763286,75,1
14.82627319,0.0010027,97.9121,352.2567,155.4613,204.708,6999.18,97.125,628.063,614.027,30,1,7.018077786,14,1
14.51723004,0.0133018,86.346,43.7739,254.827,165.8643,7098.164,99.192,814.447,625.61,27,1,94.4183578952,75,1
14.00829839,0.0300309,99.2731,336.7534,280.4535,76.2922,7269.06,102.796,1109.221,672.629,25,1,218.296413954,53,1
14.70863984,0.0013395,97.9817,304.7358,87.1569,273.117,7036.448,97.902,667.739,648.888,11,1,9.425322096,53,1
14.97817553,0.0011832,97.6811,210.9678,9.5913,350.5533,6951.778,96.14,581.868,565.418,6,1,8.2253437296,75,2
15.15339473,0.0017874,97.5227,71.896,170.3765,189.7813,6898.085,95.028,532.28,507.621,3,1,12.329637129,75,2
14.1174208,0.0145856,98.3772,282.0205,0.3837,176.6472,7231.553,102.002,958.895,747.942,25,1,105.4765394368,53,1
14.51928832,0.0073129,86.3004,297.5005,62.5082,298.3532,7097.493,99.178,771.261,667.454,27,1,51.9032565597,75,1
14.79897454,0.0252811,97.6928,203.0374,216.0147,142.3803,7007.785,97.304,806.814,452.485,7,1,177.1645133635,75,2
14.0253774,0.0051697,98.9279,10.2167,44.984,315.5497,7263.158,102.671,922.571,847.474,25,1,37.5483479126,53,1
13.54276465,0.0295489,98.417,275.3406,155.4325,206.1227,7434.703,106.33,1276.255,836.881,25,1,219.6872954767,53,1
14.17741702,0.0067219,70.9213,169.7341,271.2704,88.0719,7211.137,101.57,881.475,784.53,32,1,48.4725418003,14,1
13.96678283,0.0096664,99.5206,124.925,207.0506,152.5598,7283.457,103.102,975.727,834.918,25,1,70.4048087448,53,1
15.07315476,0.0091534,97.7201,345.5817,253.9865,105.1265,6922.544,95.534,607.774,481.044,9,1,63.3648142496,53,1
15.29068891,0.0006918,97.3053,9.0664,352.4324,7.6811,6856.731,94.175,483.34,473.853,7,1,4.7434865058,75,2
13.263665,0.00424,82.5564,246.0461,281.9347,77.7029,7538.637,108.567,1192.465,1128.538,33,1,31.96382088,14,1
13.85994491,0.0155496,98.6096,238.8872,296.9917,61.5436,7320.839,103.897,1056.54,828.868,25,1,113.8361181144,53,1
15.15974694,0.0059945,98.6068,204.2223,277.6205,81.8219,6896.158,94.988,559.362,476.684,25,1,41.339019131,53,1
14.35260442,0.0093912,86.4808,69.8562,45.2239,315.6547,7152.338,100.33,841.372,707.034,27,1,67.1690366256,75,1
2.22443858,0.7183627,17.35,281.8363,353.4099,5.0802,24788.765,647.354,36217.955,603.306,45,1,17807.3241550655,17,1
14.196313,0.0047154,99.1764,145.0836,146.1474,214.2726,7204.737,101.435,860.575,792.629,25,1,33.9732168498,53,1
2.75342557,0.6735746,27.0276,200.2736,120.7129,350.3586,21502.368,522.985,29607.681,640.784,59,1,14483.4489246528,75,1
15.06389749,0.0020343,97.5459,204.4056,201.1966,158.842,6925.38,95.593,561.333,533.157,3,1,14.088300534,72,2
14.3335492,0.006209,98.986,198.4084,216.9507,142.7391,7158.676,100.464,824.989,736.092,25,1,44.448219284,53,1
1.00690041,0.0018597,14.7267,7.5281,65.7167,298.8617,42047.886,1430.132,35747.947,35591.554,30,1,78.1964535942,14,1
14.47209112,0.0035424,86.3327,278.6257,306.0162,114.7999,7112.915,99.502,759.977,709.584,27,1,25.196790096,75,1
13.80221027,0.0101271,100.3201,339.0347,142.5108,218.3159,7341.24,104.331,1037.45,888.759,54,1,74.345471604,75,1
14.16972136,0.0051581,82.9024,25.5955,0.1074,0.0107,7213.748,101.625,872.822,798.404,43,1,37.2092335588,14,1
14.15486801,0.0017736,98.8238,27.2873,135.6026,224.6573,7218.794,101.732,853.462,827.855,24,1,12.8032530384,75,1
14.13073359,0.0132574,98.9394,356.5063,200.5433,172.3194,7227.011,101.906,944.687,753.064,25,1,95.8113756314,53,1
13.86640119,0.0270861,99.4559,47.4569,29.3446,332.2617,7318.566,103.848,1138.663,742.2,25,1,198.2314105326,53,1
14.16892715,0.0029841,98.9607,354.6352,79.94,280.5138,7214.018,101.631,857.41,814.355,25,1,21.5273511138,53,1
15.21892306,0.0040565,60.6845,141.0929,118.2251,242.294,6878.27,94.619,528.037,472.233,3,1,27.901702255,75,2
14.10717525,0.0173697,98.0639,94.2656,210.2623,148.8431,7235.054,102.076,982.59,731.249,25,1,125.6707174638,53,1
13.80257584,0.0041168,82.9385,310.5627,310.4287,49.3283,7341.11,104.328,993.197,932.753,35,1,30.221881648,14,1
14.20011275,0.0046515,98.7229,248.2349,184.5871,175.4885,7203.452,101.408,858.824,791.81,22,1,33.506856978,75,1
15.04339673,0.0102219,74.0126,73.794,190.0269,169.8884,6931.67,95.723,624.39,482.681,31,1,70.854837573,14,1
14.20366396,0.0004152,81.2119,23.622,164.6136,195.5167,7202.251,101.382,827.106,821.126,45,1,2.9903746152,14,1
14.22435302,0.0054549,98.8357,7.292,337.9151,84.1198,7195.266,101.235,856.38,777.881,25,1,39.2494565034,53,1
13.74905771,0.0248701,98.8637,80.6868,108.3298,254.5076,7360.148,104.734,1165.061,798.965,16,1,183.0476167748,53,1
14.23828066,0.0121772,98.8635,43.3966,181.5155,178.5671,7190.573,101.136,899.999,724.877,25,1,87.5610455356,53,1
14.32112843,0.0065584,98.9696,98.2661,284.1047,75.2853,7162.814,100.551,831.656,737.703,24,1,46.9765993376,75,1
14.79048017,0.0248948,99.4896,40.6258,347.9102,11.6197,7010.468,97.36,806.857,457.809,25,1,174.5241987664,53,1
13.74598185,0.0182249,99.5282,242.3354,51.6471,321.0479,7361.246,104.758,1117.269,848.953,25,1,134.1579722254,53,1
14.189438,0.0004657,98.5559,308.995,354.834,180.6665,7207.064,101.484,832.285,825.573,15,1,3.3563297048,75,1
14.08474613,0.0116318,98.6837,323.2063,48.1803,325.9919,7242.733,102.238,948.844,780.352,25,1,84.2460217094,53,1
15.26413634,0.000978,97.2537,356.8179,200.8047,159.2795,6864.681,94.339,493.259,479.832,8,1,6.713658018,23,2
14.47067575,0.0070888,73.8392,31.7908,249.2923,110.0627,7113.379,99.512,785.67,684.819,31,1,50.4253210552,14,1
13.68830887,0.0218182,71.0622,257.7717,84.89,87.6636,7381.908,105.199,1164.833,842.713,20,1,161.0599451256,14,1
13.91709468,0.0126812,98.54,261.0537,61.3296,313.1921,7300.783,103.47,1015.231,830.066,25,1,92.5826893796,53,1
14.34819618,0.0022695,74.0234,142.3838,269.3228,90.5324,7153.803,100.361,791.903,759.432,31,1,16.2355559085,14,1
13.14846016,0.0019505,82.619,259.0696,84.2115,276.1229,7582.608,109.519,1219.262,1189.683,33,1,14.789876904,14,1
12.70419604,0.018051,82.4861,284.8222,130.7153,230.978,7758.368,113.348,1520.279,1240.187,9,1,140.046300768,14,1
14.28608438,0.0113651,98.3507,7.923,129.1475,231.9874,7174.523,100.797,877.927,714.849,25,1,81.5391713473,53,1
13.68741551,0.0130917,83.0979,265.374,212.9785,146.3154,7382.229,105.206,1100.74,907.449,43,1,96.6459273993,14,1
15.13636302,0.0006125,97.4743,3.1141,15.2883,344.8533,6903.259,95.135,529.352,520.895,3,1,4.2282461375,75,2
12.24128293,0.0154302,101.4811,194.9568,20.5323,352.5717,7952.748,117.635,1697.325,1451.9,50,1,122.7124921896,75,1
13.64856543,0.0053615,100.4459,7.4623,324.8779,212.3187,7396.232,105.506,1057.752,978.442,58,1,39.654897868,75,1
5.53662829,0.4806626,17.945,305.2179,353.4519,123.3452,13497.032,260.086,13606.415,631.378,45,1,6487.5184934032,17,1
12.96653063,0.0035238,90.2618,345.011,182.8718,177.2206,7653.369,111.055,1302.203,1248.265,59,1,26.9689416822,75,1
13.98793136,0.0095953,98.5397,337.2173,285.2918,126.9048,7276.114,102.946,967.796,828.163,25,1,69.8164966642,53,1
13.46069267,0.0444792,73.9341,236.9958,175.1033,185.4653,7464.893,106.978,1418.79,754.725,31,1,332.0324687256,14,1
2.03114164,0.5968963,6.7143,215.5398,254.2077,35.8638,26337.529,708.961,35680.168,4238.621,35,1,15720.7736112427,22,1
14.49609255,0.0043767,99.1453,331.194,73.0163,287.5819,7105.062,99.337,758.024,695.83,25,1,31.0967248554,53,1
15.13559147,0.0012087,97.4719,3.3812,358.4474,1.6718,6903.493,95.14,533.703,517.014,3,1,8.3442519891,38,2
14.2849155,0.0078688,74.0152,239.743,4.7697,355.4183,7174.914,100.806,853.237,740.321,31,1,56.4579632832,14,1
14.16731253,0.003452,81.2176,284.1251,156.5045,203.7716,7214.566,101.642,861.335,811.526,44,1,24.904681832,14,1
14.51426516,0.0053475,86.2955,268.3902,331.8662,27.9655,7099.13,99.213,758.958,683.033,27,1,37.962597675,75,1
12.66684333,0.0050551,101.1753,285.8432,253.1115,106.4421,7773.613,113.683,1434.774,1356.181,50,1,39.2963910763,75,1
14.21751445,0.0078913,98.9821,76.2093,334.3329,25.394,7197.573,101.284,876.236,762.639,25,1,56.7982078149,53,1
14.12322556,0.0064206,98.8418,6.1404,206.5504,153.2374,7229.572,101.96,897.855,805.019,25,1,46.4181899832,53,1
14.22903931,0.002426,99.0058,75.3347,11.0511,349.1194,7193.686,101.201,833.003,798.099,24,1,17.451882236,75,1
15.25975707,0.0009962,97.3485,4.3113,207.5565,152.5146,6865.994,94.366,494.699,481.019,5,1,6.8399032228,75,2
14.24622568,0.0041091,98.9779,74.478,21.9484,338.3443,7187.899,101.079,839.3,780.228,24,1,29.5357957809,75,1
13.38158149,0.0357674,99.3224,264.348,193.7853,180.8353,7494.285,107.611,1384.201,848.099,25,1,268.051089309,53,1
14.34125398,0.0022167,65.0109,269.2472,263.4728,96.3834,7156.111,100.41,793.839,762.113,37,1,15.8629512537,14,1
14.59714424,0.0151614,97.8113,220.2931,44.8005,316.5333,7072.233,98.649,801.323,586.873,11,1,107.2249534062,15,2
14.10929662,0.0069222,98.9707,7.5548,296.1334,241.0411,7234.329,102.06,906.272,806.117,25,1,50.0774722038,53,1
13.78266159,0.0200939,98.4328,118.8093,322.5976,62.3339,7348.18,104.479,1117.698,822.391,25,1,147.653594102,53,1
14.54156547,0.017975,73.7925,10.0118,258.5341,278.5835,7090.242,99.026,839.554,584.66,31,1,127.44709995,14,1
