"MEAN_MOTION","ECCENTRICITY","INCLINATION","RA_OF_ASC_NODE","ARG_OF_PERICENTER","MEAN_ANOMALY","SEMIMAJOR_AXIS","PERIOD","APOAPSIS","PERIAPSIS","OBJECT_TYPE","RCS_SIZE","COUNTRY_CODE","LAUNCH_DATE"
1.00272065,0.0002873,0.0518,65.2376,160.7447,144.6825,42164.653,1436.093,35798.632,35774.405,"PAYLOAD","LARGE","US",2011
15.06398362,0.0001709,53.0541,133.8023,81.5712,278.5471,6925.354,95.592,548.402,546.035,"PAYLOAD","LARGE","US",2020
15.06404102,0.0001626,53.0555,67.8366,80.8111,279.3062,6925.336,95.592,548.327,546.075,"PAYLOAD","LARGE","US",2021
14.8099061,0.0029386,5.9544,255.9004,96.0706,264.277,7004.336,97.232,646.784,605.618,"ROCKET BODY","LARGE","IND",2015
15.06397289,0.0001378,53.0544,84.0826,79.3202,280.7942,6925.357,95.592,548.176,546.268,"PAYLOAD","LARGE","US",2020
15.06397218,0.0001293,53.0574,29.1856,95.7324,264.3813,6925.357,95.592,548.118,546.327,"PAYLOAD","LARGE","US",2021
1.86232204,0.0009561,54.4347,239.7806,298.8136,324.199,27906.068,773.228,21554.614,21501.252,"PAYLOAD","LARGE","PRC",2018
14.94501761,0.0013731,97.7287,324.0241,96.4664,263.8124,6962.057,96.353,593.481,574.362,"PAYLOAD","LARGE","PRC",2004
5.2112542,0.000928,0.1116,291.3019,83.5815,345.1512,14053.15,276.325,7688.056,7661.973,"ROCKET BODY","LARGE","CIS",2014
2.29193794,0.7187944,7.4135,61.518,82.691,346.8879,24299.646,628.289,35387.96,455.061,"ROCKET BODY","LARGE","FR",2005
15.06400604,0.0001255,53.0555,34.2075,75.8327,284.2802,6925.347,95.592,548.081,546.343,"PAYLOAD","LARGE","US",2020
1.00273302,0.000444,6.4589,34.0833,155.4538,233.8787,42164.307,1436.075,35804.893,35767.451,"PAYLOAD","LARGE","UAE",2003
13.14503859,0.0002606,87.9008,265.3963,76.4951,283.6469,7583.923,109.547,1207.765,1203.812,"PAYLOAD","LARGE","UK",2021
1.04430439,0.0238517,9.1308,37.2214,174.5265,182.1128,41037.772,1378.908,35638.457,33680.816,"ROCKET BODY","LARGE","CIS",2007
12.42868564,0.0024979,82.4967,318.2733,117.5448,242.8175,7872.603,115.861,1514.133,1474.803,"PAYLOAD","LARGE","CIS",2020
15.06397971,0.0001786,53.0549,225.3615,69.5022,290.6159,6925.355,95.592,548.457,545.983,"PAYLOAD","LARGE","US",2021
15.06399796,0.0001283,53.0565,348.7836,81.3734,278.7401,6925.349,95.592,548.103,546.326,"PAYLOAD","LARGE","US",2021
12.62267731,5.93e-05,51.9901,73.2074,259.3543,114.5209,7791.735,114.08,1414.062,1413.138,"PAYLOAD","LARGE","GLOB",2011
1.00269911,8.68e-05,0.022,102.0631,131.2368,292.0925,42165.257,1436.124,35790.782,35783.462,"PAYLOAD","LARGE","US",2019
15.06395169,0.0001849,53.055,148.7481,76.1152,284.0043,6925.363,95.592,548.509,545.948,"PAYLOAD","LARGE","US",2021
14.62084484,0.0005179,29.005,37.675,286.293,197.2043,7064.588,98.49,690.112,682.795,"ROCKET BODY","LARGE","US",2003
15.33806084,0.0122415,97.3099,18.9799,31.8029,11.4777,6842.606,93.884,548.235,380.707,"TBA","LARGE","PRC",2021
14.28309117,0.0378184,98.3072,349.7456,78.1172,286.215,7175.525,100.819,1068.757,526.023,"ROCKET BODY","LARGE","PRC",2018
15.06390763,0.0001824,53.0557,162.8987,73.4611,286.6579,6925.377,95.593,548.505,545.979,"PAYLOAD","LARGE","US",2021
13.15246814,0.0002003,88.3009,295.1033,92.1693,267.9667,7581.067,109.485,1204.451,1201.414,"PAYLOAD","LARGE","UK",2021
14.82153594,0.0001482,97.8873,130.0641,78.4659,281.6728,7000.672,97.156,623.574,621.499,"PAYLOAD","LARGE","ARGN",2018
2.13404833,0.0022818,64.8185,250.3375,194.597,58.2493,25483.887,674.774,19163.901,19047.603,"ROCKET BODY","LARGE","CIS",2006
15.06403752,0.000177,53.0524,143.7298,79.3519,280.7669,6925.337,95.592,548.428,545.976,"PAYLOAD","LARGE","US",2019
2.13109345,0.0017348,65.9863,11.4365,313.3077,224.3309,25507.438,675.709,19173.554,19085.053,"PAYLOAD","LARGE","CIS",2008
14.76388837,0.0037725,98.3246,70.3914,241.4459,118.295,7018.883,97.535,667.227,614.269,"PAYLOAD","LARGE","PRC",2010
1.79055399,0.0032953,55.1943,122.9796,87.21,273.2204,28646.851,804.22,22363.116,22174.316,"ROCKET BODY","LARGE","PRC",2018
1.00270353,0.0002583,0.0125,101.2976,120.3507,60.0878,42165.133,1436.117,35797.89,35776.107,"PAYLOAD","LARGE","AC",2017
15.08975704,0.0002616,52.9963,137.5418,107.3263,252.8013,6917.466,95.429,541.14,537.521,"PAYLOAD","LARGE","US",2019
14.58560956,0.0001317,98.1838,18.4877,75.5377,284.5974,7075.961,98.727,698.758,696.894,"PAYLOAD","LARGE","FR",2012
14.15883049,0.0010313,98.4839,339.5138,207.9561,152.1062,7217.447,101.703,846.755,831.868,"PAYLOAD","LARGE","PRC",2013
1.0027281,0.0003537,0.0838,87.327,109.1031,190.3716,42164.445,1436.082,35801.223,35771.396,"PAYLOAD","LARGE","TURK",2008
1.002701,0.0002147,0.127,260.7323,38.4108,234.0079,42165.204,1436.121,35796.122,35778.016,"PAYLOAD","LARGE","PRC",2021
13.14504816,0.0001973,87.9016,265.538,72.1611,287.9733,7583.92,109.547,1207.281,1204.288,"PAYLOAD","LARGE","UK",2021
15.06397063,0.0001147,53.0568,328.9377,70.0962,290.015,6925.358,95.592,548.017,546.428,"PAYLOAD","LARGE","US",2021
15.0640528,0.0001291,53.0536,267.2092,75.5448,284.5684,6925.332,95.592,548.091,546.303,"PAYLOAD","LARGE","US",2020
14.85860706,0.0018623,74.9743,296.1928,344.0263,16.0316,6989.023,96.914,623.903,597.872,"PAYLOAD","LARGE","PRC",2013
15.06399662,0.0001406,53.0553,299.3111,71.2426,288.8715,6925.35,95.592,548.188,546.241,"PAYLOAD","LARGE","US",2021
15.06406333,0.0001305,53.0555,34.5512,85.3121,274.8017,6925.329,95.592,548.098,546.29,"PAYLOAD","LARGE","US",2020
14.67818761,0.0008046,98.0333,301.4359,109.8816,250.3256,7046.177,98.105,673.711,662.373,"PAYLOAD","LARGE","PRC",2013
15.06394899,0.0001296,53.0564,358.7064,79.0503,281.0631,6925.364,95.592,548.127,546.332,"PAYLOAD","LARGE","US",2021
2.54679688,0.7070581,6.2988,322.4778,33.6838,355.8607,22650.214,565.416,32287.096,257.062,"DEBRIS","LARGE","FR",2020
4.58009293,0.5659555,27.1342,315.7095,67.4823,341.6072,15316.245,314.404,17606.424,269.797,"ROCKET BODY","LARGE","US",2018
14.34220783,0.0002416,86.4014,11.158,106.1563,253.9899,7155.794,100.403,779.388,775.93,"PAYLOAD","LARGE","US",2017
2.13102588,0.0006813,64.9199,130.4809,213.3841,330.1289,25507.978,675.731,19147.221,19112.464,"PAYLOAD","LARGE","CIS",2018
15.19642824,0.0001546,53.0463,233.2697,63.3235,113.0713,6885.056,94.759,507.986,505.857,"PAYLOAD","LARGE","US",2021
2.13109559,0.0025018,65.9702,11.1514,347.062,10.036,25507.421,675.709,19193.101,19065.472,"PAYLOAD","LARGE","CIS",2010
1.15942487,0.8249903,18.3285,280.2411,200.263,79.4153,38274.257,1241.995,63472.012,320.231,"ROCKET BODY","LARGE","US",2009
15.06397762,0.0001372,53.0549,3.6638,70.5779,289.5358,6925.355,95.592,548.171,546.27,"PAYLOAD","LARGE","US",2020
15.06412949,0.0001638,53.0538,257.4368,68.392,291.7244,6925.309,95.591,548.308,546.04,"PAYLOAD","LARGE","US",2020
15.06409933,0.0001152,53.0516,88.5734,83.2422,276.8698,6925.318,95.592,547.981,546.385,"PAYLOAD","LARGE","US",2021
1.82914044,0.4630244,11.1006,193.7611,17.2663,354.4246,28242.544,787.255,34941.395,8787.422,"DEBRIS","LARGE","US",2018
2.01844639,0.594938,23.3038,44.1659,119.5057,312.0846,26447.849,713.42,35804.545,4334.884,"ROCKET BODY","LARGE","CIS",2002
1.7359128,0.4369579,12.3266,63.0774,282.2133,84.1927,29244.884,829.535,35645.532,10087.966,"ROCKET BODY","LARGE","CIS",2009
13.12445656,0.000218,87.8849,326.5205,87.7895,272.3483,7591.85,109.719,1215.37,1212.06,"PAYLOAD","LARGE","UK",2020
13.45203955,0.0390392,63.387,39.8681,10.8738,123.2589,7468.094,107.047,1381.507,798.41,"PAYLOAD","LARGE","PRC",2010
14.57689892,0.0003375,98.278,16.194,107.6251,252.5326,7078.78,98.786,703.034,698.256,"PAYLOAD","LARGE","PRC",2021
2.09556434,0.0072675,64.5431,134.5967,110.883,235.2666,25794.939,687.166,19604.269,19229.339,"ROCKET BODY","LARGE","CIS",2011
15.06398732,0.0001307,53.058,16.5978,91.9774,268.1365,6925.352,95.592,548.123,546.312,"PAYLOAD","LARGE","US",2021
15.06412295,0.0001623,53.0542,232.7441,70.8974,289.2191,6925.311,95.591,548.3,546.052,"PAYLOAD","LARGE","US",2020
12.62256925,1.28e-05,51.9959,299.4268,60.641,110.2236,7791.78,114.081,1413.744,1413.545,"PAYLOAD","LARGE","GLOB",2011
2.41096916,0.7181251,6.5352,39.0994,205.8318,85.3362,23493.122,597.27,33985.988,243.986,"ROCKET BODY","LARGE","FR",2012
1.70476182,0.0003851,57.0838,27.4143,259.3308,100.6585,29600.067,844.693,23233.331,23210.533,"PAYLOAD","LARGE","ESA",2018
0.992214,0.0003021,2.5557,88.5153,16.9989,62.0616,42461.788,1451.3,36096.48,36070.825,"PAYLOAD","LARGE","IND",2007
15.17418066,0.0011803,98.0503,163.3996,322.9362,77.1104,6891.784,94.898,521.784,505.515,"DEBRIS","LARGE","CIS",2005
15.06403902,0.0001641,53.0554,262.2161,76.6751,283.4421,6925.337,95.592,548.338,546.065,"PAYLOAD","LARGE","US",2020
15.0641187,0.0001686,53.0558,247.2272,68.1377,291.9791,6925.312,95.591,548.345,546.01,"PAYLOAD","LARGE","US",2021
15.06411469,0.0001874,53.0545,128.1403,78.4631,281.6568,6925.313,95.591,548.476,545.881,"PAYLOAD","LARGE","US",2021
15.06400852,0.0001899,53.0558,138.7574,82.0265,278.0939,6925.346,95.592,548.526,545.896,"PAYLOAD","LARGE","US",2021
15.08110953,0.0001572,53.0524,273.4002,83.1686,276.9482,6920.11,95.484,543.063,540.887,"PAYLOAD","LARGE","US",2020
15.06400996,0.0001245,53.056,28.3219,79.4838,280.6291,6925.346,95.592,548.073,546.348,"PAYLOAD","LARGE","US",2021
4.02160645,0.5961831,49.3807,91.4712,231.5738,58.2915,16703.294,358.066,20283.381,366.937,"DEBRIS","LARGE","CIS",2009
1.78953695,0.0035798,55.0865,122.8912,10.9531,349.1778,28657.704,804.677,22382.158,22176.98,"ROCKET BODY","LARGE","PRC",2017
4.52859012,0.5647701,49.4994,319.281,115.22,312.3963,15432.152,317.98,17769.635,338.399,"DEBRIS","LARGE","CIS",2019
13.58399711,0.0225814,100.5576,121.9325,128.0316,244.9367,7419.651,106.007,1209.062,873.97,"ROCKET BODY","LARGE","CIS",2010
15.06400816,0.0001614,53.0572,68.7837,85.2583,274.859,6925.346,95.592,548.329,546.093,"PAYLOAD","LARGE","US",2021
15.06389435,0.0001411,53.0554,358.5118,80.9561,279.1587,6925.381,95.593,548.223,546.269,"PAYLOAD","LARGE","US",2021
15.2223698,0.0001434,53.056,358.3426,123.8458,236.2675,6877.232,94.598,500.083,498.111,"PAYLOAD","LARGE","US",2021
1.73226393,0.0004218,56.9893,26.2008,238.484,121.5092,29285.938,831.282,22920.155,22895.45,"ROCKET BODY","LARGE","FR",2018
1.00270353,0.0001476,0.0455,66.4628,198.2722,30.9689,42165.133,1436.117,35793.222,35780.775,"PAYLOAD","LARGE","MALA",2014
15.06383928,0.0001322,53.0494,6.8961,66.9668,28.0407,6925.398,95.593,548.178,546.347,"PAYLOAD","LARGE","US",2021
15.15771881,0.0012146,97.3992,14.6763,294.8224,149.3217,6896.773,95.001,527.015,510.261,"PAYLOAD","LARGE","PRC",2016
1.00267935,9.98e-05,0.0249,97.7179,35.3358,328.8657,42165.811,1436.152,35791.884,35783.468,"PAYLOAD","LARGE","SKOR",2020
15.06396247,0.0001617,53.0552,210.9589,75.465,284.6518,6925.36,95.592,548.345,546.105,"PAYLOAD","LARGE","US",2020
0.98987349,0.0010973,2.2537,89.9283,113.2835,247.0724,42528.694,1454.731,36197.226,36103.892,"DEBRIS","LARGE","US",2019
2.04325798,0.5539737,19.4693,342.0823,8.4858,134.234,26233.307,704.757,34387.734,5322.61,"ROCKET BODY","LARGE","CIS",2010
13.16588365,0.0001662,87.9188,204.8106,93.2513,145.5067,7575.916,109.374,1199.04,1196.522,"PAYLOAD","LARGE","UK",2021
15.40365133,0.0085053,97.6665,105.89,281.4816,77.6887,6823.168,93.484,503.066,387,"ROCKET BODY","LARGE","PRC",2017
1.00269994,0.0001984,0.014,251.4144,355.3521,256.475,42165.234,1436.123,35795.465,35778.733,"PAYLOAD","LARGE","AZER",2013
15.06399749,0.0001687,53.0554,187.3887,80.6,279.5179,6925.349,95.592,548.383,546.046,"PAYLOAD","LARGE","US",2021
15.13683821,0.0020103,97.2406,357.9061,344.3744,15.6866,6903.114,95.132,538.857,511.102,"PAYLOAD","LARGE","IT",2021
15.06404795,0.0001685,53.0538,230.2568,73.2474,286.87,6925.334,95.592,548.366,546.032,"PAYLOAD","LARGE","US",2020
15.06403821,0.0006071,53.054,259.8478,36.7539,323.3866,6925.337,95.592,551.406,542.997,"PAYLOAD","LARGE","US",2020
2.39502597,0.6863535,54.8119,325.778,84.9183,343.8077,23597.266,601.246,33415.197,1023.065,"ROCKET BODY","LARGE","PRC",2016
2.00646885,0.7331819,63.1302,320.4938,252.9291,17.3431,26552.998,717.679,39643.04,706.685,"PAYLOAD","LARGE","CIS",2011
1.00273919,9.35e-05,0.0371,265.4565,349.5844,174.3395,42164.134,1436.066,35789.941,35782.056,"PAYLOAD","LARGE","PRC",2013
15.06392478,0.0001471,53.0547,74.164,93.0932,267.0225,6925.372,95.593,548.255,546.218,"PAYLOAD","LARGE","US",2020
15.06396817,0.0001322,53.0548,304.3938,81.8911,278.2228,6925.358,95.592,548.139,546.308,"PAYLOAD","LARGE","US",2020
15.08856181,0.0010286,97.5434,50.8007,240.5932,208.2856,6917.831,95.437,546.812,532.58,"PAYLOAD","LARGE","PRC",2021
15.06395198,0.0001428,53.0556,304.2555,74.5419,285.5728,6925.363,95.592,548.217,546.239,"PAYLOAD","LARGE","US",2020
15.06405453,0.0001652,53.0549,232.1024,56.7887,303.326,6925.332,95.592,548.341,546.053,"PAYLOAD","LARGE","US",2020
3.54210467,0.6371571,19.9951,226.9721,268.9272,22.8787,18178.62,406.538,23383.122,217.848,"ROCKET BODY","LARGE","PRC",2012
9.06419918,0.324845,39.8855,241.7297,304.4907,28.9661,9716.627,158.867,6494.89,182.095,"ROCKET BODY","LARGE","US",2009
14.81892133,0.0015511,97.9215,22.9492,204.9385,155.1088,7001.495,97.173,634.22,612.5,"TBA","LARGE","TBD",2019
14.68576251,0.0006017,98.0261,302.8358,106.7798,253.4072,7043.754,98.054,669.857,661.381,"PAYLOAD","LARGE","PRC",2013
13.45204757,0.0239641,63.3915,48.9116,7.5152,352.9364,7468.091,107.047,1268.922,910.99,"PAYLOAD","LARGE","PRC",2014
15.73231819,0.000214,53.0426,182.7228,25.8649,77.4802,6727.804,91.531,351.109,348.23,"PAYLOAD","LARGE","US",2021
15.06400598,0.000147,53.055,329.0144,75.3658,284.7494,6925.347,95.592,548.23,546.194,"PAYLOAD","LARGE","US",2021
1.00272276,0.000309,0.0173,151.282,70.6197,55.8572,42164.594,1436.09,35799.488,35773.43,"PAYLOAD","LARGE","ITSO",2012
1.00705485,0.0016182,11.8654,26.1269,300.5933,51.8007,42043.587,1429.912,35733.487,35597.417,"ROCKET BODY","LARGE","CIS",2004
13.14504004,0.0002283,87.9022,265.466,67.9584,292.1788,7583.923,109.547,1207.519,1204.056,"PAYLOAD","LARGE","UK",2021
15.06398335,0.0001384,53.0549,311.2084,80.1129,280.0016,6925.354,95.592,548.177,546.26,"PAYLOAD","LARGE","US",2020
15.0639416,0.0001618,53.0533,245.0343,71.6636,288.4528,6925.366,95.593,548.352,546.111,"PAYLOAD","LARGE","US",2020
15.06405585,0.0001839,53.0552,167.8915,80.7299,279.3898,6925.331,95.592,548.47,545.923,"PAYLOAD","LARGE","US",2021
1.77723929,0.0094887,55.6102,2.9179,11.3128,348.9616,28789.751,810.245,22684.793,22138.438,"ROCKET BODY","LARGE","PRC",2018
2.38436355,0.7142013,28.4958,99.9875,110.2833,335.1185,23667.562,603.935,34192.831,386.023,"DEBRIS","LARGE","JPN",2002
15.06397085,0.0001602,53.0549,93.6751,80.1652,279.9518,6925.357,95.592,548.332,546.113,"PAYLOAD","LARGE","US",2020
0.99235862,0.0003284,8.8952,47.4342,121.1141,248.1566,42457.662,1451.088,36093.47,36065.584,"PAYLOAD","LARGE","KAZ",2006
15.06393718,0.0001917,53.0525,142.6878,82.4627,277.658,6925.368,95.593,548.56,545.905,"PAYLOAD","LARGE","US",2019
15.06396425,0.0001839,53.0564,119.1504,89.2307,270.8892,6925.36,95.592,548.498,545.951,"PAYLOAD","LARGE","US",2021
15.06378934,0.0001221,53.0548,3.043,89.3653,270.7476,6925.413,95.593,548.124,546.433,"PAYLOAD","LARGE","US",2020
14.77339071,0.0004181,97.9336,22.7383,28.6997,331.4442,7015.873,97.473,640.671,634.805,"DEBRIS","LARGE","PRC",2018
13.69012314,0.0376221,63.4481,73.2752,355.6846,4.0976,7381.256,105.185,1280.819,725.423,"ROCKET BODY","LARGE","PRC",2014
1.96801017,0.5643692,17.9009,193.8087,204.0664,113.6441,26897.812,731.704,35699.973,5339.38,"ROCKET BODY","LARGE","CIS",2011
15.06379755,0.00013,53.0543,72.665,99.976,260.1376,6925.411,95.593,548.176,546.375,"PAYLOAD","LARGE","US",2020
2.24644434,0.7132429,0.1114,287.5539,48.7999,137.6746,24626.616,641.013,35813.239,683.722,"ROCKET BODY","LARGE","SEAL",2003
1.00270852,6.1e-06,0.0276,290.5879,321.8243,128.0135,42164.994,1436.11,35787.116,35786.601,"PAYLOAD","LARGE","US",2006
13.45215642,0.0390863,63.3856,39.5838,10.5753,350.32,7468.05,107.046,1381.814,798.017,"PAYLOAD","LARGE","PRC",2010
14.89299795,0.0117342,98.2893,209.6089,121.5097,239.7646,6978.259,96.69,682.008,518.24,"ROCKET BODY","LARGE","PRC",2020
1.00271281,0.0002459,5.3688,73.1064,159.5813,84.601,42164.873,1436.104,35797.107,35776.37,"PAYLOAD","LARGE","SES",2002
15.50726411,0.0046494,97.6248,145.0987,301.8098,57.8629,6792.741,92.86,446.188,383.024,"ROCKET BODY","LARGE","PRC",2006
15.06402616,0.0001621,53.0531,163.0292,87.2419,272.8755,6925.341,95.592,548.328,546.083,"PAYLOAD","LARGE","US",2019
14.34217683,0.0001906,86.3973,339.6286,94.5645,265.5769,7155.804,100.403,779.033,776.305,"PAYLOAD","LARGE","US",2019
13.16609893,0.0001877,87.9226,204.5912,80.8393,22.1566,7575.834,109.372,1199.121,1196.277,"PAYLOAD","LARGE","UK",2021
1.86234125,0.0015022,56.6619,0.4544,246.7308,43.4742,27905.876,773.22,21569.662,21485.821,"PAYLOAD","LARGE","PRC",2012
15.06399827,0.0001773,53.0564,109.074,88.5549,271.5643,6925.349,95.592,548.442,545.986,"PAYLOAD","LARGE","US",2021
2.13104205,0.0008417,63.332,120.3032,180.7128,165.3909,25507.848,675.726,19151.183,19108.244,"PAYLOAD","LARGE","CIS",2004
13.12443415,0.0002051,87.8861,326.4991,88.579,271.5573,7591.859,109.719,1215.281,1212.167,"PAYLOAD","LARGE","UK",2020
1.00273962,7.86e-05,0.0551,73.0243,46.6668,267.6299,42164.122,1436.066,35789.301,35782.673,"PAYLOAD","LARGE","NIG",2011
4.08896191,0.5985448,26.8223,116.6769,331.7517,5.8364,16519.357,352.168,20028.797,253.647,"ROCKET BODY","LARGE","US",2019
15.07213483,0.0001625,53.055,359.6019,64.0063,296.1094,6922.856,95.541,545.846,543.597,"PAYLOAD","LARGE","US",2021
14.5709806,7.98e-05,98.2213,244.5259,112.6014,258.176,7080.697,98.827,703.127,701.997,"PAYLOAD","LARGE","US",2002
13.12446908,0.0001858,87.8844,326.5423,83.3587,276.7752,7591.845,109.719,1215.121,1212.3,"PAYLOAD","LARGE","UK",2020
2.29765356,0.7242514,5.7733,125.1614,57.9025,352.7765,24259.33,626.726,35451.049,311.341,"ROCKET BODY","LARGE","FR",2017
15.06400874,0.0001622,53.0532,143.7193,84.1779,275.9395,6925.346,95.592,548.334,546.088,"PAYLOAD","LARGE","US",2019
1.00271357,0.0003337,1.4992,93.0603,134.6111,183.2779,42164.852,1436.103,35800.787,35772.647,"PAYLOAD","LARGE","ITSO",2002
2.13121937,0.0018571,64.8159,250.8593,171.8206,188.2026,25506.434,675.67,19175.667,19080.931,"PAYLOAD","LARGE","CIS",2006
1.00270873,9.36e-05,0.0153,288.4124,291.6516,53.4706,42164.988,1436.11,35790.799,35782.906,"PAYLOAD","LARGE","SES",2018
15.06407262,0.0001656,53.0527,174.1066,78.3338,281.7836,6925.326,95.592,548.338,546.044,"PAYLOAD","LARGE","US",2020
14.34219254,0.0002019,86.4007,42.7892,89.0837,271.059,7155.799,100.403,779.109,776.219,"PAYLOAD","LARGE","US",2018
15.52390766,0.0125696,97.4415,311.1148,102.0398,259.4974,6787.885,92.76,495.071,324.429,"ROCKET BODY","LARGE","PRC",2021
15.06408427,0.0001331,53.0565,77.5863,88.8349,271.2793,6925.323,95.592,548.109,546.266,"PAYLOAD","LARGE","US",2021
15.06395358,0.0001627,53.055,294.4313,71.8374,288.2792,6925.363,95.592,548.355,546.101,"PAYLOAD","LARGE","US",2020
14.11664137,0.0013986,98.7471,316.5583,42.2068,318.0178,7231.82,102.007,863.799,843.57,"ROCKET BODY","LARGE","US",2005
15.06394625,0.0001116,53.0546,338.8841,84.6216,275.4901,6925.365,95.592,548.003,546.457,"PAYLOAD","LARGE","US",2021
1.00270931,0.0003132,0.0195,277.0414,302.9204,273.2007,42164.971,1436.109,35800.042,35773.63,"PAYLOAD","LARGE","US",2007
15.06401488,0.000114,53.0544,343.864,89.9982,270.1137,6925.344,95.592,547.998,546.42,"PAYLOAD","LARGE","US",2020
15.06394663,0.0001417,53.0533,132.9914,90.9341,269.1811,6925.365,95.592,548.211,546.249,"PAYLOAD","LARGE","US",2020
2.30872171,0.7249407,2.4177,216.9679,290.2908,9.8367,24181.735,623.722,35333.923,273.276,"DEBRIS","LARGE","FR",2019
15.06403053,0.0001408,53.056,113.6774,87.6695,272.4455,6925.339,95.592,548.179,546.229,"PAYLOAD","LARGE","US",2021
15.06396929,0.0001602,53.056,309.1702,64.7356,295.3799,6925.358,95.592,548.332,546.114,"PAYLOAD","LARGE","US",2021
1.00272731,0.0002026,0.0351,321.8338,262.2973,262.1623,42164.467,1436.083,35794.874,35777.789,"PAYLOAD","LARGE","ITSO",2016
1.00271911,0.0001799,0.0356,86.6087,129.4746,105.7788,42164.697,1436.095,35794.147,35778.976,"PAYLOAD","LARGE","SKOR",2017
14.34218668,0.0002063,86.3924,307.7384,96.6741,263.469,7155.801,100.403,779.142,776.19,"PAYLOAD","LARGE","US",2017
2.51070194,0.7094383,20.2961,347.3711,213.3416,69.2233,22866.783,573.545,32711.22,266.076,"ROCKET BODY","LARGE","PRC",2010
4.85304893,0.545275,49.3575,231.794,227.245,71.8371,14736.422,296.721,16393.69,322.885,"DEBRIS","LARGE","CIS",2005
12.62268597,2.64e-05,52.0065,345.1309,173.3429,186.7441,7791.732,114.08,1413.802,1413.391,"PAYLOAD","LARGE","GLOB",2013
15.06403811,0.0001281,53.0571,59.1874,79.1601,280.9532,6925.337,95.592,548.089,546.315,"PAYLOAD","LARGE","US",2021
1.00271708,0.0001725,0.044,87.7042,137.7452,237.5992,42164.754,1436.098,35793.892,35779.345,"PAYLOAD","LARGE","NOR",2009
1.00271232,0.0002751,0.0136,173.9213,12.1652,133.9231,42164.887,1436.105,35798.352,35775.152,"PAYLOAD","LARGE","ISRA",2008
14.72251871,0.0002147,86.6106,339.4047,83.3365,276.8097,7032.025,97.809,655.4,652.381,"PAYLOAD","LARGE","US",2019
1.89545299,0.761765,20.7114,166.1319,269.2307,12.3084,27579.93,759.713,42211.221,192.37,"ROCKET BODY","LARGE","FR",2018
2.30988785,0.7248833,4.0108,301.9148,161.9726,251.2467,24173.595,623.407,35318.496,272.425,"ROCKET BODY","LARGE","FR",2017
15.06397845,0.000163,53.0536,232.7172,73.927,286.1899,6925.355,95.592,548.349,546.091,"PAYLOAD","LARGE","US",2020
15.08044114,0.0002442,24.0005,31.3373,283.0917,76.9314,6920.314,95.488,543.869,540.489,"PAYLOAD","LARGE","ROC",2019
15.06395126,0.0001241,53.0573,49.5176,89.3479,270.7652,6925.363,95.592,548.088,546.369,"PAYLOAD","LARGE","US",2021
2.00561896,0.0139426,56.2016,340.4735,271.6235,268.7924,26560.499,717.983,20552.686,19812.041,"PAYLOAD","LARGE","US",2005
15.06394808,0.000169,53.054,188.2859,68.537,291.5799,6925.364,95.592,548.4,546.059,"PAYLOAD","LARGE","US",2021
15.421931,0.0001511,53.0532,310.7374,60.2284,299.887,6817.775,93.374,440.67,438.61,"PAYLOAD","LARGE","US",2020
15.06384025,0.000152,53.055,262.2456,73.9935,286.1222,6925.398,95.593,548.315,546.21,"PAYLOAD","LARGE","US",2020
15.06402971,0.000178,53.0538,232.7253,69.302,290.816,6925.339,95.592,548.437,545.972,"PAYLOAD","LARGE","US",2020
13.74422666,0.0035514,82.9288,122.6243,292.9059,77.9575,7361.873,104.771,1009.883,957.593,"ROCKET BODY","LARGE","CIS",2002
14.39804086,0.0032604,98.165,277.3128,29.0225,331.2776,7137.283,100.014,782.418,735.877,"PAYLOAD","LARGE","CHBZ",2007
1.90428701,0.4828376,13.2292,176.5684,244.8861,58.2826,27494.568,756.189,34391.845,7841.022,"ROCKET BODY","LARGE","CIS",2013
15.06415992,0.0001272,53.0533,251.6035,76.7586,283.3544,6925.3,95.591,548.045,546.284,"PAYLOAD","LARGE","US",2020
15.06412358,0.0001232,53.053,328.9587,77.5895,282.5232,6925.311,95.591,548.029,546.322,"PAYLOAD","LARGE","US",2021
14.54754153,0.0009763,97.9325,330.08,239.3558,120.6683,7088.3,98.986,717.086,703.245,"PAYLOAD","LARGE","CIS",2013
15.06404433,0.0001089,53.0542,14.6202,88.4859,271.6254,6925.335,95.592,547.954,546.446,"PAYLOAD","LARGE","US",2020
13.12437495,0.0002086,87.8902,326.5251,97.2032,262.9333,7591.882,109.72,1215.33,1212.163,"PAYLOAD","LARGE","UK",2020
15.06402374,0.0001272,53.0569,49.4034,86.4877,273.6257,6925.341,95.592,548.087,546.325,"PAYLOAD","LARGE","US",2021
1.00267697,0.0023758,8.536,62.8705,282.8661,271.8449,42165.878,1436.155,35887.921,35687.565,"PAYLOAD","LARGE","US",2002
14.43277866,0.0002177,86.4459,307.9742,147.7689,212.3646,7125.826,99.773,749.242,746.14,"PAYLOAD","LARGE","US",2017
3.92461631,0.6036169,49.4203,310.3506,308.4942,11.2585,16977.368,366.915,20847.06,351.407,"DEBRIS","LARGE","CIS",2013
15.06411658,0.000136,53.0548,277.8317,59.1111,301.0011,6925.313,95.591,548.12,546.236,"PAYLOAD","LARGE","US",2021
13.97453458,0.0147008,99.4536,249.7303,87.5767,274.2216,7280.764,103.045,1009.662,795.596,"ROCKET BODY","LARGE","CIS",2003
